DateDt,anio,dia,Compra,Venta
2015-01-01,2015,1,533.31,545.53
2015-01-02,2015,2,533.31,545.53
2015-01-03,2015,3,533.27,545.65
2015-01-04,2015,4,533.27,545.65
2015-01-05,2015,5,533.27,545.65
2015-01-06,2015,6,533.05,545.51
2015-01-07,2015,7,532.82,545.28
2015-01-08,2015,8,533.1,545.4
2015-01-09,2015,9,533.07,545.4
2015-01-10,2015,10,533.17,545.5
2015-01-11,2015,11,533.17,545.5
2015-01-12,2015,12,533.17,545.5
2015-01-13,2015,13,533.2,545.4
2015-01-14,2015,14,533.09,545.36
2015-01-15,2015,15,530.64,543.13
2015-01-16,2015,16,530.1,542.41
2015-01-17,2015,17,530.04,542.29
2015-01-18,2015,18,530.04,542.29
2015-01-19,2015,19,530.04,542.29
2015-01-20,2015,20,530.15,542.2
2015-01-21,2015,21,530.08,542.1
2015-01-22,2015,22,530.07,542.11
2015-01-23,2015,23,530.1,542.23
2015-01-24,2015,24,529.91,542.06
2015-01-25,2015,25,529.91,542.06
2015-01-26,2015,26,529.91,542.06
2015-01-27,2015,27,529.98,542.08
2015-01-28,2015,28,529.86,542.09
2015-01-29,2015,29,529.87,542.08
2015-01-30,2015,30,530.53,542.64
2015-01-31,2015,31,530.85,543.08
2015-02-01,2015,1,530.85,543.08
2015-02-02,2015,2,530.85,543.08
2015-02-03,2015,3,530.98,543.16
2015-02-04,2015,4,530.85,543.09
2015-02-05,2015,5,531.58,543.75
2015-02-06,2015,6,532.48,544.64
2015-02-07,2015,7,532.59,544.74
2015-02-08,2015,8,532.59,544.74
2015-02-09,2015,9,532.59,544.74
2015-02-10,2015,10,532.71,544.72
2015-02-11,2015,11,532.6,544.68
2015-02-12,2015,12,532.63,544.65
2015-02-13,2015,13,531.33,543.34
2015-02-14,2015,14,531.14,543.26
2015-02-15,2015,15,531.14,543.26
2015-02-16,2015,16,531.14,543.26
2015-02-17,2015,17,530.86,542.86
2015-02-18,2015,18,530.76,542.81
2015-02-19,2015,19,530.46,542.41
2015-02-20,2015,20,530.27,542.25
2015-02-21,2015,21,529.97,541.96
2015-02-22,2015,22,529.97,541.96
2015-02-23,2015,23,529.97,541.96
2015-02-24,2015,24,529.31,541.14
2015-02-25,2015,25,528.84,540.78
2015-02-26,2015,26,528.72,540.66
2015-02-27,2015,27,528.64,540.59
2015-02-28,2015,28,528.69,540.58
2015-03-01,2015,1,528.69,540.58
2015-03-02,2015,2,528.69,540.58
2015-03-03,2015,3,527.91,539.61
2015-03-04,2015,4,527.78,539.52
2015-03-05,2015,5,528.64,540.47
2015-03-06,2015,6,528.75,540.53
2015-03-07,2015,7,528.68,540.53
2015-03-08,2015,8,528.68,540.53
2015-03-09,2015,9,528.68,540.53
2015-03-10,2015,10,528.76,540.54
2015-03-11,2015,11,528.63,540.52
2015-03-12,2015,12,528.39,540.31
2015-03-13,2015,13,527.56,539.46
2015-03-14,2015,14,526.87,538.8
2015-03-15,2015,15,526.87,538.8
2015-03-16,2015,16,526.87,538.8
2015-03-17,2015,17,526.92,538.73
2015-03-18,2015,18,526.67,538.51
2015-03-19,2015,19,526.7,538.54
2015-03-20,2015,20,526.48,538.4
2015-03-21,2015,21,526.45,538.35
2015-03-22,2015,22,526.45,538.35
2015-03-23,2015,23,526.45,538.35
2015-03-24,2015,24,526.54,538.37
2015-03-25,2015,25,526.45,538.37
2015-03-26,2015,26,526.42,538.38
2015-03-27,2015,27,526.45,538.38
2015-03-28,2015,28,526.46,538.36
2015-03-29,2015,29,526.46,538.36
2015-03-30,2015,30,526.46,538.36
2015-03-31,2015,31,527.36,539.08
2015-04-01,2015,1,527.35,539.12
2015-04-02,2015,2,526.65,539.01
2015-04-03,2015,3,526.65,539.01
2015-04-04,2015,4,526.65,539.01
2015-04-05,2015,5,526.65,539.01
2015-04-06,2015,6,526.65,539.01
2015-04-07,2015,7,526.72,538.61
2015-04-08,2015,8,526.45,538.5
2015-04-09,2015,9,526.46,538.49
2015-04-10,2015,10,526.47,538.43
2015-04-11,2015,11,526.3,538.22
2015-04-12,2015,12,526.3,538.22
2015-04-13,2015,13,526.3,538.22
2015-04-14,2015,14,526.36,538.11
2015-04-15,2015,15,526.03,537.85
2015-04-16,2015,16,525.75,537.48
2015-04-17,2015,17,525.44,537.38
2015-04-18,2015,18,525.36,537.28
2015-04-19,2015,19,525.36,537.28
2015-04-20,2015,20,525.36,537.28
2015-04-21,2015,21,525.57,537.43
2015-04-22,2015,22,525.82,537.84
2015-04-23,2015,23,525.8,537.76
2015-04-24,2015,24,525.9,537.81
2015-04-25,2015,25,525.94,537.75
2015-04-26,2015,26,525.94,537.75
2015-04-27,2015,27,525.94,537.75
2015-04-28,2015,28,526.27,538.02
2015-04-29,2015,29,526.27,538.11
2015-04-30,2015,30,526.27,538.11
2015-05-01,2015,1,526.31,538.17
2015-05-02,2015,2,526.31,538.17
2015-05-03,2015,3,526.31,538.17
2015-05-04,2015,4,526.31,538.17
2015-05-05,2015,5,526.27,538.16
2015-05-06,2015,6,526.23,538.17
2015-05-07,2015,7,526.24,538.13
2015-05-08,2015,8,526.21,538.09
2015-05-09,2015,9,526.65,538.53
2015-05-10,2015,10,526.65,538.53
2015-05-11,2015,11,526.65,538.53
2015-05-12,2015,12,526.76,538.47
2015-05-13,2015,13,526.73,538.52
2015-05-14,2015,14,526.77,538.55
2015-05-15,2015,15,526.78,538.52
2015-05-16,2015,16,526.8,538.56
2015-05-17,2015,17,526.8,538.56
2015-05-18,2015,18,526.8,538.56
2015-05-19,2015,19,526.84,538.55
2015-05-20,2015,20,526.76,538.54
2015-05-21,2015,21,526.75,538.55
2015-05-22,2015,22,526.71,538.55
2015-05-23,2015,23,526.69,538.55
2015-05-24,2015,24,526.69,538.55
2015-05-25,2015,25,526.69,538.55
2015-05-26,2015,26,526.71,538.58
2015-05-27,2015,27,526.65,538.56
2015-05-28,2015,28,527.73,539.65
2015-05-29,2015,29,528.07,539.99
2015-05-30,2015,30,530.25,542.46
2015-05-31,2015,31,530.25,542.46
2015-06-01,2015,1,530.25,542.46
2015-06-02,2015,2,530.45,542.45
2015-06-03,2015,3,530.47,542.38
2015-06-04,2015,4,530.42,542.34
2015-06-05,2015,5,530.4,542.32
2015-06-06,2015,6,530.38,542.28
2015-06-07,2015,7,530.38,542.28
2015-06-08,2015,8,530.38,542.28
2015-06-09,2015,9,530.42,542.28
2015-06-10,2015,10,530.02,542.31
2015-06-11,2015,11,530.01,542.31
2015-06-12,2015,12,529.91,542.22
2015-06-13,2015,13,529.9,542.2
2015-06-14,2015,14,529.9,542.2
2015-06-15,2015,15,529.9,542.2
2015-06-16,2015,16,529.92,542.19
2015-06-17,2015,17,529.89,542.2
2015-06-18,2015,18,529.93,542.24
2015-06-19,2015,19,529.4,541.74
2015-06-20,2015,20,529.31,541.64
2015-06-21,2015,21,529.31,541.64
2015-06-22,2015,22,529.31,541.64
2015-06-23,2015,23,528.88,541.14
2015-06-24,2015,24,528.79,541.06
2015-06-25,2015,25,528.78,541.09
2015-06-26,2015,26,528.81,541.11
2015-06-27,2015,27,528.63,540.92
2015-06-28,2015,28,528.63,540.92
2015-06-29,2015,29,528.63,540.92
2015-06-30,2015,30,528.71,540.97
2015-07-01,2015,1,528.47,540.82
2015-07-02,2015,2,528.49,540.87
2015-07-03,2015,3,528.48,540.86
2015-07-04,2015,4,528.38,540.73
2015-07-05,2015,5,528.38,540.73
2015-07-06,2015,6,528.38,540.73
2015-07-07,2015,7,528.44,540.71
2015-07-08,2015,8,528.34,540.61
2015-07-09,2015,9,528.28,540.63
2015-07-10,2015,10,528.27,540.65
2015-07-11,2015,11,528.25,540.62
2015-07-12,2015,12,528.25,540.62
2015-07-13,2015,13,528.25,540.62
2015-07-14,2015,14,528.34,540.68
2015-07-15,2015,15,528.3,540.69
2015-07-16,2015,16,528.3,540.69
2015-07-17,2015,17,528.32,540.74
2015-07-18,2015,18,528.31,540.73
2015-07-19,2015,19,528.31,540.73
2015-07-20,2015,20,528.31,540.73
2015-07-21,2015,21,528.36,540.72
2015-07-22,2015,22,528.3,540.71
2015-07-23,2015,23,528.25,540.67
2015-07-24,2015,24,528.31,540.7
2015-07-25,2015,25,528.29,540.71
2015-07-26,2015,26,528.29,540.71
2015-07-27,2015,27,528.29,540.71
2015-07-28,2015,28,528.39,540.72
2015-07-29,2015,29,528.36,540.79
2015-07-30,2015,30,528.41,540.8
2015-07-31,2015,31,528.43,540.8
2015-08-01,2015,1,528.42,540.79
2015-08-02,2015,2,528.42,540.79
2015-08-03,2015,3,528.42,540.79
2015-08-04,2015,4,528.44,540.75
2015-08-05,2015,5,528.3,540.73
2015-08-06,2015,6,528.28,540.71
2015-08-07,2015,7,528.27,540.78
2015-08-08,2015,8,528.31,540.81
2015-08-09,2015,9,528.31,540.81
2015-08-10,2015,10,528.31,540.81
2015-08-11,2015,11,528.44,540.84
2015-08-12,2015,12,528.39,540.85
2015-08-13,2015,13,528.39,540.88
2015-08-14,2015,14,528.35,540.85
2015-08-15,2015,15,527.75,540.31
2015-08-16,2015,16,527.75,540.31
2015-08-17,2015,17,527.75,540.31
2015-08-18,2015,18,527.53,539.97
2015-08-19,2015,19,527.36,539.87
2015-08-20,2015,20,527.35,539.82
2015-08-21,2015,21,527.34,539.79
2015-08-22,2015,22,527.32,539.76
2015-08-23,2015,23,527.32,539.76
2015-08-24,2015,24,527.32,539.76
2015-08-25,2015,25,527.38,539.75
2015-08-26,2015,26,527.35,539.79
2015-08-27,2015,27,527.43,539.83
2015-08-28,2015,28,527.44,539.87
2015-08-29,2015,29,529.05,541.46
2015-08-30,2015,30,529.05,541.46
2015-08-31,2015,31,529.05,541.46
2015-09-01,2015,1,529.18,541.5
2015-09-02,2015,2,529.35,541.74
2015-09-03,2015,3,529.48,541.91
2015-09-04,2015,4,531.08,543.54
2015-09-05,2015,5,531.45,543.97
2015-09-06,2015,6,531.45,543.97
2015-09-07,2015,7,531.45,543.97
2015-09-08,2015,8,531.5,543.99
2015-09-09,2015,9,531.47,544.02
2015-09-10,2015,10,531.28,543.84
2015-09-11,2015,11,529.86,542.4
2015-09-12,2015,12,528.15,540.51
2015-09-13,2015,13,528.15,540.51
2015-09-14,2015,14,528.15,540.51
2015-09-15,2015,15,527.59,539.98
2015-09-16,2015,16,527.59,539.98
2015-09-17,2015,17,527.42,539.83
2015-09-18,2015,18,527.35,539.78
2015-09-19,2015,19,527.43,539.88
2015-09-20,2015,20,527.43,539.88
2015-09-21,2015,21,527.43,539.88
2015-09-22,2015,22,527.39,539.89
2015-09-23,2015,23,527.38,539.82
2015-09-24,2015,24,527.39,539.81
2015-09-25,2015,25,527.64,540.09
2015-09-26,2015,26,527.72,540.21
2015-09-27,2015,27,527.72,540.21
2015-09-28,2015,28,527.72,540.21
2015-09-29,2015,29,527.71,540.21
2015-09-30,2015,30,528.62,541.04
2015-10-01,2015,1,528.8,541.27
2015-10-02,2015,2,528.93,541.33
2015-10-03,2015,3,528.92,541.29
2015-10-04,2015,4,528.92,541.29
2015-10-05,2015,5,528.92,541.29
2015-10-06,2015,6,528.96,541.29
2015-10-07,2015,7,528.94,541.3
2015-10-08,2015,8,529.01,541.4
2015-10-09,2015,9,528.99,541.36
2015-10-10,2015,10,528.47,540.76
2015-10-11,2015,11,528.47,540.76
2015-10-12,2015,12,528.47,540.76
2015-10-13,2015,13,528.47,540.76
2015-10-14,2015,14,528.13,540.49
2015-10-15,2015,15,528.06,540.54
2015-10-16,2015,16,528.05,540.53
2015-10-17,2015,17,528.01,540.46
2015-10-18,2015,18,528.01,540.46
2015-10-19,2015,19,528.01,540.46
2015-10-20,2015,20,528,540.43
2015-10-21,2015,21,528.09,540.52
2015-10-22,2015,22,528.08,540.54
2015-10-23,2015,23,528.07,540.57
2015-10-24,2015,24,528.06,540.6
2015-10-25,2015,25,528.06,540.6
2015-10-26,2015,26,528.06,540.6
2015-10-27,2015,27,528.1,540.58
2015-10-28,2015,28,528.07,540.55
2015-10-29,2015,29,527.93,540.38
2015-10-30,2015,30,527.99,540.4
2015-10-31,2015,31,528.01,540.43
2015-11-01,2015,1,528.01,540.43
2015-11-02,2015,2,528.01,540.43
2015-11-03,2015,3,528.09,540.42
2015-11-04,2015,4,528.01,540.41
2015-11-05,2015,5,527.97,540.41
2015-11-06,2015,6,527.95,540.37
2015-11-07,2015,7,527.93,540.37
2015-11-08,2015,8,527.93,540.37
2015-11-09,2015,9,527.93,540.37
2015-11-10,2015,10,528.01,540.41
2015-11-11,2015,11,527.95,540.4
2015-11-12,2015,12,527.94,540.47
2015-11-13,2015,13,527.92,540.46
2015-11-14,2015,14,527.94,540.44
2015-11-15,2015,15,527.94,540.44
2015-11-16,2015,16,527.94,540.44
2015-11-17,2015,17,527.12,539.46
2015-11-18,2015,18,526.62,539.04
2015-11-19,2015,19,526.6,539.05
2015-11-20,2015,20,526.44,538.94
2015-11-21,2015,21,526.41,538.96
2015-11-22,2015,22,526.41,538.96
2015-11-23,2015,23,526.41,538.96
2015-11-24,2015,24,526.47,538.94
2015-11-25,2015,25,526.4,538.98
2015-11-26,2015,26,526.45,538.95
2015-11-27,2015,27,526.44,538.86
2015-11-28,2015,28,526.05,538.71
2015-11-29,2015,29,526.05,538.71
2015-11-30,2015,30,526.05,538.71
2015-12-01,2015,1,526.29,538.68
2015-12-02,2015,2,526.27,538.74
2015-12-03,2015,3,526.25,538.73
2015-12-04,2015,4,526.36,538.77
2015-12-05,2015,5,526.03,538.51
2015-12-06,2015,6,526.03,538.51
2015-12-07,2015,7,526.03,538.51
2015-12-08,2015,8,526.1,538.47
2015-12-09,2015,9,526.29,538.71
2015-12-10,2015,10,526.3,538.7
2015-12-11,2015,11,526.27,538.7
2015-12-12,2015,12,526.26,538.71
2015-12-13,2015,13,526.26,538.71
2015-12-14,2015,14,526.26,538.71
2015-12-15,2015,15,526.27,538.7
2015-12-16,2015,16,526.21,538.69
2015-12-17,2015,17,526.23,538.7
2015-12-18,2015,18,526.33,538.81
2015-12-19,2015,19,528.4,540.87
2015-12-20,2015,20,528.4,540.87
2015-12-21,2015,21,528.4,540.87
2015-12-22,2015,22,530.12,542.6
2015-12-23,2015,23,530.25,542.88
2015-12-24,2015,24,530.43,543.04
2015-12-25,2015,25,531.31,544.3
2015-12-26,2015,26,531.31,544.3
2015-12-27,2015,27,531.31,544.3
2015-12-28,2015,28,531.31,544.3
2015-12-29,2015,29,532.33,545.04
2015-12-30,2015,30,532.31,545.18
2015-12-31,2015,31,531.94,544.87
2016-01-01,2016,1,531.94,544.87
2016-01-02,2016,2,531.94,544.87
2016-01-03,2016,3,531.94,544.87
2016-01-04,2016,4,531.94,544.87
2016-01-05,2016,5,530.77,543.79
2016-01-06,2016,6,530.26,543.39
2016-01-07,2016,7,530.49,543.42
2016-01-08,2016,8,530.45,543.36
2016-01-09,2016,9,529.76,542.6
2016-01-10,2016,10,529.76,542.6
2016-01-11,2016,11,529.76,542.6
2016-01-12,2016,12,529.34,541.93
2016-01-13,2016,13,528.71,541.33
2016-01-14,2016,14,528.74,541.33
2016-01-15,2016,15,528.74,541.3
2016-01-16,2016,16,528.74,541.34
2016-01-17,2016,17,528.74,541.34
2016-01-18,2016,18,528.74,541.34
2016-01-19,2016,19,528.81,541.29
2016-01-20,2016,20,529.01,541.54
2016-01-21,2016,21,529.01,541.56
2016-01-22,2016,22,529.54,542.13
2016-01-23,2016,23,529.77,542.44
2016-01-24,2016,24,529.77,542.44
2016-01-25,2016,25,529.77,542.44
2016-01-26,2016,26,529.89,542.49
2016-01-27,2016,27,530.09,542.78
2016-01-28,2016,28,530.53,543.26
2016-01-29,2016,29,531.29,543.92
2016-01-30,2016,30,531.87,544.57
2016-01-31,2016,31,531.87,544.57
2016-02-01,2016,1,531.87,544.57
2016-02-02,2016,2,531.99,544.65
2016-02-03,2016,3,532.19,544.82
2016-02-04,2016,4,532.21,544.83
2016-02-05,2016,5,532.23,544.83
2016-02-06,2016,6,532.08,544.74
2016-02-07,2016,7,532.08,544.74
2016-02-08,2016,8,532.08,544.74
2016-02-09,2016,9,531.98,544.53
2016-02-10,2016,10,531.44,544.2
2016-02-11,2016,11,531.19,543.95
2016-02-12,2016,12,530.24,542.98
2016-02-13,2016,13,529.41,542.12
2016-02-14,2016,14,529.41,542.12
2016-02-15,2016,15,529.41,542.12
2016-02-16,2016,16,529.47,542.05
2016-02-17,2016,17,529.36,542.01
2016-02-18,2016,18,529.59,542.16
2016-02-19,2016,19,529.45,542.04
2016-02-20,2016,20,529.18,541.82
2016-02-21,2016,21,529.18,541.82
2016-02-22,2016,22,529.18,541.82
2016-02-23,2016,23,529.28,541.75
2016-02-24,2016,24,529.17,541.77
2016-02-25,2016,25,529.23,541.81
2016-02-26,2016,26,529.23,541.82
2016-02-27,2016,27,529.67,542.2
2016-02-28,2016,28,529.67,542.2
2016-02-29,2016,29,529.67,542.2
2016-03-01,2016,1,529.68,542.22
2016-03-02,2016,2,529.59,542.25
2016-03-03,2016,3,529.58,542.24
2016-03-04,2016,4,529.33,542.06
2016-03-05,2016,5,529.43,542.09
2016-03-06,2016,6,529.43,542.09
2016-03-07,2016,7,529.43,542.09
2016-03-08,2016,8,529.52,542.05
2016-03-09,2016,9,529.4,542.02
2016-03-10,2016,10,529.43,542.03
2016-03-11,2016,11,529.07,541.7
2016-03-12,2016,12,529.08,541.67
2016-03-13,2016,13,529.08,541.67
2016-03-14,2016,14,529.08,541.67
2016-03-15,2016,15,528.99,541.57
2016-03-16,2016,16,528.93,541.57
2016-03-17,2016,17,528.94,541.54
2016-03-18,2016,18,528.96,541.57
2016-03-19,2016,19,528.89,541.44
2016-03-20,2016,20,528.89,541.44
2016-03-21,2016,21,528.89,541.44
2016-03-22,2016,22,528.95,541.43
2016-03-23,2016,23,528.86,541.45
2016-03-24,2016,24,528.7,541.45
2016-03-25,2016,25,528.7,541.45
2016-03-26,2016,26,528.7,541.45
2016-03-27,2016,27,528.7,541.45
2016-03-28,2016,28,528.7,541.45
2016-03-29,2016,29,528.7,541.36
2016-03-30,2016,30,528.77,541.59
2016-03-31,2016,31,529.59,542.23
2016-04-01,2016,1,529.61,542.17
2016-04-02,2016,2,529.64,542.23
2016-04-03,2016,3,529.64,542.23
2016-04-04,2016,4,529.64,542.23
2016-04-05,2016,5,529.98,542.44
2016-04-06,2016,6,530.3,542.81
2016-04-07,2016,7,530.27,542.8
2016-04-08,2016,8,530.27,542.76
2016-04-09,2016,9,530.2,542.72
2016-04-10,2016,10,530.2,542.72
2016-04-11,2016,11,530.2,542.72
2016-04-12,2016,12,530.2,542.72
2016-04-13,2016,13,530.1,542.55
2016-04-14,2016,14,529.62,542.1
2016-04-15,2016,15,529.43,541.79
2016-04-16,2016,16,529.15,541.62
2016-04-17,2016,17,529.15,541.62
2016-04-18,2016,18,529.15,541.62
2016-04-19,2016,19,529.09,541.63
2016-04-20,2016,20,529.33,541.83
2016-04-21,2016,21,529.33,541.87
2016-04-22,2016,22,529.26,541.86
2016-04-23,2016,23,529.23,541.83
2016-04-24,2016,24,529.23,541.83
2016-04-25,2016,25,529.23,541.83
2016-04-26,2016,26,529.33,541.83
2016-04-27,2016,27,530.01,542.65
2016-04-28,2016,28,530.84,543.48
2016-04-29,2016,29,531,543.62
2016-04-30,2016,30,531.49,544.03
2016-05-01,2016,1,531.49,544.03
2016-05-02,2016,2,531.49,544.03
2016-05-03,2016,3,531.4,543.95
2016-05-04,2016,4,531.19,543.73
2016-05-05,2016,5,531.2,543.71
2016-05-06,2016,6,531.17,543.69
2016-05-07,2016,7,531.14,543.65
2016-05-08,2016,8,531.14,543.65
2016-05-09,2016,9,531.14,543.65
2016-05-10,2016,10,531.18,543.61
2016-05-11,2016,11,531.15,543.65
2016-05-12,2016,12,531.03,543.48
2016-05-13,2016,13,530.81,543.3
2016-05-14,2016,14,530.77,543.34
2016-05-15,2016,15,530.77,543.34
2016-05-16,2016,16,530.77,543.34
2016-05-17,2016,17,530.76,543.21
2016-05-18,2016,18,530.83,543.38
2016-05-19,2016,19,531.07,543.64
2016-05-20,2016,20,531.09,543.63
2016-05-21,2016,21,531.02,543.65
2016-05-22,2016,22,531.02,543.65
2016-05-23,2016,23,531.02,543.65
2016-05-24,2016,24,531.32,543.86
2016-05-25,2016,25,531.67,544.39
2016-05-26,2016,26,532.04,544.6
2016-05-27,2016,27,531.85,544.36
2016-05-28,2016,28,531.69,544.17
2016-05-29,2016,29,531.69,544.17
2016-05-30,2016,30,531.69,544.17
2016-05-31,2016,31,532.25,544.26
2016-06-01,2016,1,531.98,544.5
2016-06-02,2016,2,532.14,544.71
2016-06-03,2016,3,532.51,544.99
2016-06-04,2016,4,534.33,546.81
2016-06-05,2016,5,534.33,546.81
2016-06-06,2016,6,534.33,546.81
2016-06-07,2016,7,535.27,547.42
2016-06-08,2016,8,535.88,548.09
2016-06-09,2016,9,535.9,548.12
2016-06-10,2016,10,536.42,548.88
2016-06-11,2016,11,536.52,549.04
2016-06-12,2016,12,536.52,549.04
2016-06-13,2016,13,536.52,549.04
2016-06-14,2016,14,536.33,548.83
2016-06-15,2016,15,536.2,548.77
2016-06-16,2016,16,536.18,548.79
2016-06-17,2016,17,536.14,548.76
2016-06-18,2016,18,537.14,549.74
2016-06-19,2016,19,537.14,549.74
2016-06-20,2016,20,537.14,549.74
2016-06-21,2016,21,539.81,552.54
2016-06-22,2016,22,539.86,552.66
2016-06-23,2016,23,540.13,552.75
2016-06-24,2016,24,540.49,553.08
2016-06-25,2016,25,540.33,552.9
2016-06-26,2016,26,540.33,552.9
2016-06-27,2016,27,540.33,552.9
2016-06-28,2016,28,540.47,552.93
2016-06-29,2016,29,541.63,554.11
2016-06-30,2016,30,541.67,554.2
2016-07-01,2016,1,541.59,554.14
2016-07-02,2016,2,541.58,554.11
2016-07-03,2016,3,541.58,554.11
2016-07-04,2016,4,541.58,554.11
2016-07-05,2016,5,541.59,554.1
2016-07-06,2016,6,542.03,554.69
2016-07-07,2016,7,542.15,554.84
2016-07-08,2016,8,542.17,554.88
2016-07-09,2016,9,542.49,555.16
2016-07-10,2016,10,542.49,555.16
2016-07-11,2016,11,542.49,555.16
2016-07-12,2016,12,542.61,555.16
2016-07-13,2016,13,542.55,555.17
2016-07-14,2016,14,542.17,554.74
2016-07-15,2016,15,541.51,554.16
2016-07-16,2016,16,541.41,554.04
2016-07-17,2016,17,541.41,554.04
2016-07-18,2016,18,541.41,554.04
2016-07-19,2016,19,541.48,554.02
2016-07-20,2016,20,541.39,554.03
2016-07-21,2016,21,541.39,554.03
2016-07-22,2016,22,541.42,554.12
2016-07-23,2016,23,541.36,554.3
2016-07-24,2016,24,541.36,554.3
2016-07-25,2016,25,541.36,554.3
2016-07-26,2016,26,541.36,554.3
2016-07-27,2016,27,541.42,554.16
2016-07-28,2016,28,541.31,554.16
2016-07-29,2016,29,542.81,555.6
2016-07-30,2016,30,543.29,556.16
2016-07-31,2016,31,543.29,556.16
2016-08-01,2016,1,543.29,556.16
2016-08-02,2016,2,543.18,555.91
2016-08-03,2016,3,543.18,555.91
2016-08-04,2016,4,543.19,555.87
2016-08-05,2016,5,543.26,556.02
2016-08-06,2016,6,543.31,556.03
2016-08-07,2016,7,543.31,556.03
2016-08-08,2016,8,543.31,556.03
2016-08-09,2016,9,543.22,555.93
2016-08-10,2016,10,543.59,556.33
2016-08-11,2016,11,543.61,556.31
2016-08-12,2016,12,543.64,556.41
2016-08-13,2016,13,543.5,556.18
2016-08-14,2016,14,543.5,556.18
2016-08-15,2016,15,543.5,556.18
2016-08-16,2016,16,543.5,556.18
2016-08-17,2016,17,544.03,556.53
2016-08-18,2016,18,543.97,556.57
2016-08-19,2016,19,544.66,557.34
2016-08-20,2016,20,545.11,557.8
2016-08-21,2016,21,545.11,557.8
2016-08-22,2016,22,545.11,557.8
2016-08-23,2016,23,545.01,557.65
2016-08-24,2016,24,545.02,557.63
2016-08-25,2016,25,545.02,557.62
2016-08-26,2016,26,546.03,558.69
2016-08-27,2016,27,546.11,558.77
2016-08-28,2016,28,546.11,558.77
2016-08-29,2016,29,546.11,558.77
2016-08-30,2016,30,546,558.63
2016-08-31,2016,31,545.98,558.64
2016-09-01,2016,1,546,558.63
2016-09-02,2016,2,545.99,558.6
2016-09-03,2016,3,546,558.6
2016-09-04,2016,4,546,558.6
2016-09-05,2016,5,546,558.6
2016-09-06,2016,6,546.02,558.61
2016-09-07,2016,7,545.94,558.59
2016-09-08,2016,8,546.2,558.83
2016-09-09,2016,9,546.35,558.96
2016-09-10,2016,10,546.37,558.99
2016-09-11,2016,11,546.37,558.99
2016-09-12,2016,12,546.37,558.99
2016-09-13,2016,13,546.53,559.1
2016-09-14,2016,14,546.16,558.78
2016-09-15,2016,15,545.49,558.08
2016-09-16,2016,16,545.49,558.08
2016-09-17,2016,17,545.26,557.76
2016-09-18,2016,18,545.26,557.76
2016-09-19,2016,19,545.26,557.76
2016-09-20,2016,20,545.12,557.69
2016-09-21,2016,21,545.2,557.77
2016-09-22,2016,22,545.35,557.92
2016-09-23,2016,23,545.92,558.56
2016-09-24,2016,24,545.94,558.59
2016-09-25,2016,25,545.94,558.59
2016-09-26,2016,26,545.94,558.59
2016-09-27,2016,27,545.97,558.62
2016-09-28,2016,28,545.93,558.63
2016-09-29,2016,29,545.95,558.61
2016-09-30,2016,30,546.33,558.8
2016-10-01,2016,1,546.35,558.86
2016-10-02,2016,2,546.35,558.86
2016-10-03,2016,3,546.35,558.86
2016-10-04,2016,4,546.33,558.8
2016-10-05,2016,5,546.91,559.41
2016-10-06,2016,6,547.23,559.78
2016-10-07,2016,7,547.25,559.76
2016-10-08,2016,8,547.21,559.8
2016-10-09,2016,9,547.21,559.8
2016-10-10,2016,10,547.21,559.8
2016-10-11,2016,11,547.23,559.76
2016-10-12,2016,12,547.18,559.79
2016-10-13,2016,13,547.19,559.8
2016-10-14,2016,14,547.24,559.82
2016-10-15,2016,15,547.26,559.82
2016-10-16,2016,16,547.26,559.82
2016-10-17,2016,17,547.26,559.82
2016-10-18,2016,18,547.26,559.82
2016-10-19,2016,19,547.32,559.82
2016-10-20,2016,20,547.27,559.84
2016-10-21,2016,21,547.25,559.83
2016-10-22,2016,22,547.23,559.82
2016-10-23,2016,23,547.23,559.82
2016-10-24,2016,24,547.23,559.82
2016-10-25,2016,25,547.2,559.81
2016-10-26,2016,26,547.38,559.98
2016-10-27,2016,27,547.4,559.99
2016-10-28,2016,28,547.55,560.17
2016-10-29,2016,29,547.38,560.18
2016-10-30,2016,30,547.38,560.18
2016-10-31,2016,31,547.38,560.18
2016-11-01,2016,1,547.4,560.12
2016-11-02,2016,2,547.6,560.12
2016-11-03,2016,3,547.79,560.3
2016-11-04,2016,4,547.94,560.43
2016-11-05,2016,5,548.45,561.04
2016-11-06,2016,6,548.45,561.04
2016-11-07,2016,7,548.45,561.04
2016-11-08,2016,8,548.71,561.27
2016-11-09,2016,9,548.69,561.32
2016-11-10,2016,10,549.03,561.64
2016-11-11,2016,11,549.34,561.98
2016-11-12,2016,12,549.13,561.81
2016-11-13,2016,13,549.13,561.81
2016-11-14,2016,14,549.13,561.81
2016-11-15,2016,15,549.16,561.79
2016-11-16,2016,16,549.13,561.8
2016-11-17,2016,17,549.12,561.79
2016-11-18,2016,18,548.7,561.35
2016-11-19,2016,19,548.04,560.74
2016-11-20,2016,20,548.04,560.74
2016-11-21,2016,21,548.04,560.74
2016-11-22,2016,22,547.43,559.99
2016-11-23,2016,23,547.36,559.95
2016-11-24,2016,24,547.34,559.9
2016-11-25,2016,25,547.05,559.72
2016-11-26,2016,26,546.82,559.53
2016-11-27,2016,27,546.82,559.53
2016-11-28,2016,28,546.82,559.53
2016-11-29,2016,29,546.58,559.15
